matchup,status,home,away,book,player,stat,line,over_price,fetched_at
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Christian Pulisic,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Sebastian Berhalter,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ricardo Pepi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ricardo Pepi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Giovanni Reyna,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Giovanni Reyna,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Giovanni Reyna,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Giovanni Reyna,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Timothy Weah,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Timothy Weah,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Omar Alderete,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Gustavo Gómez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Júnior Alonso,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Júnior Alonso,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Juan Jose Cáceres,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Juan Jose Cáceres,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Andrés Cubas,fouls,5,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Miguel Almirón,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Miguel Almirón,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Miguel Almirón,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Diego Gómez,shots,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Diego Gómez,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Diego Gómez,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Julio Enciso,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Julio Enciso,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Antonio Sanabria,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alex Arce,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alex Arce,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alejandro Romero Gamarra,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Maurício,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Maurício,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Maurício,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ricardo Adé,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ricardo Adé,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Martin Expérience,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Martin Expérience,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Carlens Arcus,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jean-Ricner Bellegarde,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jean-Ricner Bellegarde,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jean-Ricner Bellegarde,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Danley Jean Jacques,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ruben Providence,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ruben Providence,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ruben Providence,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Louicius Deedson,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Louicius Deedson,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Wilson Isidor,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Wilson Isidor,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Frantzdy Pierrot,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Frantzdy Pierrot,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Frantzdy Pierrot,fouls,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Josué Casimir,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Josué Casimir,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lenny Joseph,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Grant Hanley,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Andy Robertson,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aaron Hickey,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aaron Hickey,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lewis Ferguson,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Scott McTominay,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Scott McTominay,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,John McGinn,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,John McGinn,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,John McGinn,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ben Gannon-Doak,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ché Adams,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ché Adams,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ché Adams,fouls,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lawrence Shankland,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lawrence Shankland,fouls,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nathan Patterson,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ryan Christie,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lyndon Dykes,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kenny McLean,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kenny McLean,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Findlay Curtis,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Findlay Curtis,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Gabriel Magalhães,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Marquinhos,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Douglas Santos,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Roger Ibañez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Roger Ibañez,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Raphinha,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Raphinha,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Bruno Guimarães,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Bruno Guimarães,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Bruno Guimarães,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Casemiro,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Casemiro,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Igor Thiago,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Igor Thiago,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Igor Thiago,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Vinícius Júnior,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Vinícius Júnior,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Vinícius Júnior,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Vinícius Júnior,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lucas Paquetá,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lucas Paquetá,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Lucas Paquetá,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Fabinho,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Danilo Santos,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Danilo Santos,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Noussair Mazraoui,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Achraf Hakimi,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Achraf Hakimi,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ayyoub Bouaddi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Neil El Aynaoui,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Neil El Aynaoui,fouls,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismael Saibari,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismael Saibari,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismael Saibari,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismael Saibari,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Bilal El Khannouss,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Bilal El Khannouss,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Brahim Díaz,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Brahim Díaz,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Brahim Díaz,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ayoube Amaimouni,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ayoube Amaimouni,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mahmoud Abunada,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mahmoud Abunada,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Boualem Khoukhi,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Pedro Miguel,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Homam Ahmed,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Homam Ahmed,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ayoub Al-Oui,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Assim Madibo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Issa Laye,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jassem Gaber,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jassem Gaber,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Edmílson Junior,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Edmílson Junior,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Edmílson Junior,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ahmed Alaaeldin,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ahmed Alaaeldin,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Karim Boudiaf,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Manuel Akanji,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Manuel Akanji,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nico Elvedi,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nico Elvedi,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ricardo Rodríguez,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Denis Zakaria,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Denis Zakaria,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Denis Zakaria,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Denis Zakaria,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Granit Xhaka,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Remo Freuler,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Michel Aebischer,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Michel Aebischer,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Breel Embolo,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Breel Embolo,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Breel Embolo,shots,4,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Breel Embolo,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Rubén Vargas,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Rubén Vargas,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Rubén Vargas,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Dan Ndoye,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Dan Ndoye,shots,6,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Fabian Rieder,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Zeki Amdouni,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Johan Manzambi,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Johan Manzambi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ardon Jashari,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Harry Souttar,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Harry Souttar,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Harry Souttar,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alessandro Circati,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Alessandro Circati,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jordan Bos,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jacob Italiano,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Paul Okon-Engstler,assists,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Paul Okon-Engstler,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aiden O'Neill,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nestory Irankunda,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nestory Irankunda,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nestory Irankunda,shots,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Nestory Irankunda,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Connor Metcalfe,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Connor Metcalfe,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Connor Metcalfe,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mohamed Toure,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Mohamed Toure,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Aziz Behich,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Tete Yengi,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Jackson Irvine,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Abdülkerim Bardakçi,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Abdülkerim Bardakçi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Merih Demiral,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ferdi Kadioglu,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Zeki Çelik,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Zeki Çelik,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Zeki Çelik,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Orkun Kökçü,shots,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hakan Çalhanoglu,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hakan Çalhanoglu,shots,5,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Hakan Çalhanoglu,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismail Yüksek,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Ismail Yüksek,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kerem Aktürkoglu,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Kerem Aktürkoglu,shots,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Arda Güler,shots_on_target,3,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Arda Güler,shots,8,-110,2026-06-27T01:01:20.367950+00:00
ARG @ JOR,Scheduled,Argentina,Jordan,self-edge,Yunus Akgün,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
